"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1928069790708473966","Thu May 29 23:59:19 +0000 2025","0","@kompascom Ironis. Gara2 program makan siang gratis buat anak, ortunya kehilangan kerjaan.","1928239765423329654","","kompascom","in","","0","0","0","https://x.com/Herzoe_Aja/status/1928239765423329654","1028427326327992320","Herzoe_Aja"
"1928022081196687377","Thu May 29 23:58:11 +0000 2025","0","@MasPe_22 Presiden Prabowo selalu konsisten dukung program pendidikan kayak MBG, totalitas keren","1928239479900225592","","MasPe_22","in","","0","0","0","https://x.com/arumi_khanza76/status/1928239479900225592","1696052361540894720","arumi_khanza76"
"1928071811448574096","Thu May 29 23:57:48 +0000 2025","1","@geloraco Menu MBG apakah sudah memenuhi kebutuhan untuk anak bisa tumbuh tinggi menjulang???????","1928239384697991474","","geloraco","in","","0","0","0","https://x.com/richard_gi47462/status/1928239384697991474","1858647906938744833","richard_gi47462"
"1928021669701919214","Thu May 29 23:57:07 +0000 2025","0","@MasPe_22 Program MBG terasa lebih powerful sejak dapat dukungan langsung Presiden Prabowo","1928239212374962625","","MasPe_22","in","","0","0","0","https://x.com/maura_sofa71/status/1928239212374962625","1702555570312802304","maura_sofa71"
"1928237994823057733","Thu May 29 23:52:18 +0000 2025","6","Ya semua isu bisa dibuat gini: ""Ga capek bahas kamisan?""
""Ga capek bahas Palestina""
""Ga capek kritik MBG?""","1928238000724439421","","timeishourglass","in","","0","1","2","https://x.com/timeishourglass/status/1928238000724439421","1437048164633116674","timeishourglass"
"1928022081196687377","Thu May 29 23:51:34 +0000 2025","0","@MasPe_22 Presiden Prabowo tahu gimana cara bawa pendidikan Indonesia next level lewat MBG","1928237813016764672","","MasPe_22","in","","0","0","0","https://x.com/irfan_zaki13/status/1928237813016764672","1849310755797254144","irfan_zaki13"
"1928028656976159173","Thu May 29 23:51:29 +0000 2025","0","@yorselves Bjir pantesan makan siang gratis menang, orang mangga udh dibuang aja di gali wak","1928237793853259802","","yorselves","in","","0","0","0","https://x.com/PraharaTemaram/status/1928237793853259802","1268830795797458946","PraharaTemaram"
"1928007037713084465","Thu May 29 23:46:28 +0000 2025","0","@reaareaa__ Luar biasa Presiden Prabowo gak setengah-setengah dukung MBG Papua","1928236531631665475","","slsinglangim","in","","0","0","0","https://x.com/gunawan_seto2/status/1928236531631665475","1700053471511351296","gunawan_seto2"
"1927685990732243414","Thu May 29 23:46:04 +0000 2025","2","@FelixSGL1 @Rafale_not_su35 @quaeivo Prabs klo ditanya plg bilangnya gak tahu kek masalah keracunan MBG di Cianjur Pantes gak tahu wong katanya gak pegang hp plus akses informasi sengaja ""difilter"" dulu","1928236431752798431","","FelixSGL1","in","","0","1","0","https://x.com/sandyuda15/status/1928236431752798431","181822588","sandyuda15"
"1928022081196687377","Thu May 29 23:45:22 +0000 2025","0","@MasPe_22 Keberhasilan MBG tidak lepas dari campur tangan Presiden Prabowo","1928236252438090025","","MasPe_22","in","","0","0","0","https://x.com/ayana_buana/status/1928236252438090025","1696062333913792512","ayana_buana"
"1928007037713084465","Thu May 29 23:44:14 +0000 2025","0","@reaareaa__ MBG Papua dapet angin segar setelah Presiden Prabowo turun langsung kasih support","1928235968013947287","","slsinglangim","in","","0","0","0","https://x.com/lanang_gunartoo/status/1928235968013947287","1699277862837325824","lanang_gunartoo"
"1927894660761911372","Thu May 29 23:42:16 +0000 2025","0","@txtdrimedia Emang salah ya kak pernyataan kepala BGN? setiap anak kan memang bisa tumbuh tinggi apalagi ditambah support dgn makan bergizi
Lanjutkan MBG","1928235474809675839","","txtdrimedia","in","","0","0","0","https://x.com/AliaKraus3/status/1928235474809675839","1688470253192286208","AliaKraus3"
"1927910352450150481","Thu May 29 23:40:42 +0000 2025","0","@tanyarlfes Program MBG aja dibatas menunya 10k doang ini sok-sokan mau gratisin sekolah swasta 😁","1928235079257436205","","tanyarlfes","in","","0","0","0","https://x.com/vaxgogh/status/1928235079257436205","1417674869857157124","vaxgogh"
"1927639881079308377","Thu May 29 23:40:03 +0000 2025","0","@Eff_Sep23 @DS_yantie Yang basi sudah dievaluasi dan ditangani, Lanjutkan MBG dengan pengawasan ketat","1928234915075858576","","Eff_Sep23","in","","0","0","0","https://x.com/AliaKraus3/status/1928234915075858576","1688470253192286208","AliaKraus3"
"1928022081196687377","Thu May 29 23:39:05 +0000 2025","0","@MasPe_22 Presiden Prabowo selalu peka sama lika-liku pendidikan dan hadir dengan dukungan ke MBG","1928234672087027871","","MasPe_22","in","","0","0","0","https://x.com/neta_faila7/status/1928234672087027871","1696002606357987328","neta_faila7"
"1928061590437290022","Thu May 29 23:36:35 +0000 2025","0","@Yuyundul @yaniarsim @prabowo Anda siapa ngata2in begitu? Yg ngasih azab?
Wallahu a'lam bish-shawab klo soal itu Yg jelas MBG itu program bagus, niatnya mulai, untuk meningkatkan SDM Indonesia dengan memberikan asupan gizi seimbang untuk anak sekolah, Lanjutkan MBG","1928234044267057258","","Yuyundul","in","","0","0","0","https://x.com/AliaKraus3/status/1928234044267057258","1688470253192286208","AliaKraus3"
"1928016205920494069","Thu May 29 23:36:31 +0000 2025","2","@Mooninmood13 @Urrangawak Yg penting kita punya danantara dan mbg..aman itu","1928234028638875886","","Mooninmood13","in","","0","0","0","https://x.com/Boslebong/status/1928234028638875886","2756285379","Boslebong"
"1928233963937505645","Thu May 29 23:36:16 +0000 2025","0","MAKAN NOH MBG 🤮 BENCI BANGET GUE SAMA 02 VOTER, SEMUANYA GARA-GARA KALIAN, INI CONTOH KORBANNYA","1928233963937505645","","","in","","0","0","0","https://x.com/WOYCARMEN/status/1928233963937505645","1741393526854930432","WOYCARMEN"
"1928007037713084465","Thu May 29 23:35:23 +0000 2025","0","@reaareaa__ Presiden Prabowo terus bawa angin segar lewat dukungan ke MBG di Papua, semoga makin banyak inovasi lahir","1928233742247616842","","slsinglangim","in","","0","0","0","https://x.com/khaliqa_dzahin5/status/1928233742247616842","1699279846827053056","khaliqa_dzahin5"
