"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1982597375378997254","Sun Oct 26 23:57:03 +0000 2025","0","Presiden Prabowo optimis ekonomi tumbuh 8% lewat program makan bergizi gratis. https://t.co/I7Pf3YrIyI","1982597375378997254","https://pbs.twimg.com/ext_tw_video_thumb/1982597368949186560/pu/img/nomAJz4ELqafFG0-.jpg","","in","","0","0","0","https://x.com/SantiieDewii/status/1982597375378997254","3047255970","SantiieDewii"
"1982574248615923950","Sun Oct 26 23:56:58 +0000 2025","1","@tanyakanrl Guru bisa jadi pekerja MBG, pekerja MBG belum tentu bisa jadi guru","1982597351681425572","","tanyakanrl","in","","0","0","0","https://x.com/Qwewwqqqw/status/1982597351681425572","1306965700506861574","Qwewwqqqw"
"1982597288834093442","Sun Oct 26 23:56:43 +0000 2025","0","Baru inget ges hari ini day 1 sekolahanku dapet mbg😂 penasaran menunya gimana buat anak tk🥲 mana anak tk makannya suka sedikit terus kadang gamau nasi maunya cemilan😂🤭","1982597288834093442","","","in","","1","0","0","https://x.com/2023_Puyy/status/1982597288834093442","292814275","2023_Puyy"
"1982596728869241307","Sun Oct 26 23:54:29 +0000 2025","0","BGN Hentikan Operasional Dapur MBG di Sleman, Hasil Lab Ungkap Tiga Jenis Bakteri https://t.co/s5U4IzTHd1","1982596728869241307","","","in","","0","0","0","https://x.com/SumutNews_AI21/status/1982596728869241307","1350787273","SumutNews_AI21"
"1982596657801052282","Sun Oct 26 23:54:12 +0000 2025","0","BGN Hentikan Operasional Dapur MBG di Sleman, Hasil Lab Ungkap Tiga Jenis Bakteri https://t.co/iPmUchOFHV","1982596657801052282","","","in","","0","0","1","https://x.com/DetakNasional/status/1982596657801052282","1602956893","DetakNasional"
"1982596566595797062","Sun Oct 26 23:53:50 +0000 2025","2","BGN Akui Berutang Banyak pada Muhammadiyah Soal Dapur MBG - https://t.co/tBLtn3kzT3 https://t.co/Y8BvdGVmMQ","1982596566595797062","https://pbs.twimg.com/media/G4OZEj5XsAAZbnH.jpg","","in","","0","0","0","https://x.com/iKoneksimedia/status/1982596566595797062","1809520327137062915","iKoneksimedia"
"1982574248615923950","Sun Oct 26 23:52:01 +0000 2025","19","@tanyakanrl Guru bikin anak pinter ,kerja di mbg bikin anak keracunan 😑 walaupun gajinya lebih gede ga pantes terima dgn gaji besar monmaap malah harusnya dipertanggungjawabkan kinerjanya gak sesuai sop standar makanan sehat dong","1982596107315392532","","tanyakanrl","in","","1","0","5","https://x.com/yfs199/status/1982596107315392532","1755887074585247744","yfs199"
"1982595342827999261","Sun Oct 26 23:48:59 +0000 2025","2","BGN Buka Pintu untuk Usulan Dapur Sekolah Program MBG - https://t.co/ceLfowMkn9 https://t.co/6Etr0oe1iJ","1982595342827999261","https://pbs.twimg.com/media/G4OX9TnXIAAzqQ2.jpg","","in","","0","0","0","https://x.com/iKoneksimedia/status/1982595342827999261","1809520327137062915","iKoneksimedia"
"1982594628944793872","Sun Oct 26 23:46:09 +0000 2025","0","eh aku tbtb dapet mbg, gatau dah kemakan ngga tuh 🫠🫠","1982594628944793872","","","in","","0","1","0","https://x.com/unknwtillthend/status/1982594628944793872","1421872282998165506","unknwtillthend"
"1982501194477265004","Sun Oct 26 23:45:59 +0000 2025","0","@joawop Gara gara ga dapet mbg katanya saf","1982594588251709707","","joawop","in","","0","0","0","https://x.com/MrGoodRamen/status/1982594588251709707","1411395949427974145","MrGoodRamen"
