"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1939347126913565153","Sun Jun 29 23:57:28 +0000 2025","0","@GenZNusantara MBG bukan sekadar program, ini cara Presiden Prabowo ngasih harapan buat Indonesia","1939473323915890831","","GenZNusantara","in","","0","0","0","https://x.com/ayesha_septiana/status/1939473323915890831","1696442108507545600","ayesha_septiana"
"1939346999469543713","Sun Jun 29 23:56:32 +0000 2025","0","@GenZNusantara Jadi lebih optimis tentang masa depan generasi bangsa gara-gara MBG dari Presiden Prabowo","1939473086186996064","","GenZNusantara","in","","0","0","0","https://x.com/fahimah_naura/status/1939473086186996064","1694646982101569536","fahimah_naura"
"1939111578659438870","Sun Jun 29 23:55:57 +0000 2025","0","@ARSIPAJA Jadi sebenernya mbg itu untuk siapa si?","1939472939294118088","","ARSIPAJA","in","","0","0","0","https://x.com/Bintun13_/status/1939472939294118088","2285949139","Bintun13_"
"1939196078102061117","Sun Jun 29 23:55:32 +0000 2025","0","@Bambang77197468 @DS_yantie MBG selama ini masih aman terkendali dan semoga terus aman dan lebih baik.Lanjutkan MBG","1939472838278468066","","Bambang77197468","in","","0","0","0","https://x.com/cint_aNKRI/status/1939472838278468066","1719343607243837440","cint_aNKRI"
"1939457373850292328","Sun Jun 29 23:54:49 +0000 2025","0","@YSDreamies sama kek harusnya bisa pilih pendidikan gratis tapi malah milih makan siang gratis 😭😭","1939472656182779953","","YSDreamies","in","","0","1","0","https://x.com/rerenjwin/status/1939472656182779953","1049165770670759937","rerenjwin"
"1939126674580226049","Sun Jun 29 23:53:27 +0000 2025","1","@EjhaRamon38 @JCocreations @ARSIPAJA Komennya template semua 🤣 ""lanjutkan MBG""","1939472312111399093","","EjhaRamon38","in","","0","0","0","https://x.com/pawseidonn/status/1939472312111399093","874227160520597505","pawseidonn"
"1939458955169935528","Sun Jun 29 23:53:26 +0000 2025","0","@_epooyyy Mungkin juga dialihkan ke ibu ibu menyusui dan hamil kak.Lanjutkan MBG","1939472308378435967","","_epooyyy","in","","0","0","0","https://x.com/cint_aNKRI/status/1939472308378435967","1719343607243837440","cint_aNKRI"
"1939198636686274613","Sun Jun 29 23:52:01 +0000 2025","0","@MasnuNdut48851 @abu_waras Kan ada grub wa kak tinggal koordinasi gimana baiknya untuk anak sekolah.Lanjutkan MBG","1939471950193319938","","MasnuNdut48851","in","","0","0","0","https://x.com/cint_aNKRI/status/1939471950193319938","1719343607243837440","cint_aNKRI"
"1939347126913565153","Sun Jun 29 23:50:06 +0000 2025","0","@GenZNusantara Lewat Presiden Prabowo, MBG bener-bener kasih harapan besar buat Indonesia bebas stunting","1939471469601571182","","GenZNusantara","in","","0","0","0","https://x.com/galingga_arya4/status/1939471469601571182","1696067409223016448","galingga_arya4"
"1939305971815481590","Sun Jun 29 23:48:01 +0000 2025","0","@DImmortha @mulanbilqis Janganlah kak dihentikan kan belum semua anak sekolah mendapat dan merasakan MBG, terutama yang diplosok.Lanjutkan MBG","1939470942994153932","","DImmortha","in","","0","0","0","https://x.com/cint_aNKRI/status/1939470942994153932","1719343607243837440","cint_aNKRI"
