"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1916487009520271713","Tue Apr 29 23:59:19 +0000 2025","0","@malikaelinata Makan Bergizi Gratis sangat penting untuk #PenuhiGiziIndonesia","1917368127672967256","","malikaelinata","in","","0","0","0","https://x.com/victor_sputra/status/1917368127672967256","1836249740952104960","victor_sputra"
"1916487038993391693","Tue Apr 29 23:59:13 +0000 2025","0","@malikaelinata Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke #PenuhiGiziIndonesia","1917368105384443932","","malikaelinata","in","","0","0","0","https://x.com/victor_sputra/status/1917368105384443932","1836249740952104960","victor_sputra"
"1916487103569174874","Tue Apr 29 23:58:59 +0000 2025","0","@malikaelinata Dukung penuh MBG untuk #PenuhiGiziIndonesia","1917368043342291000","","malikaelinata","in","","0","0","0","https://x.com/victor_sputra/status/1917368043342291000","1836249740952104960","victor_sputra"
"1916487136678937081","Tue Apr 29 23:58:53 +0000 2025","0","@malikaelinata Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia","1917368020646899757","","malikaelinata","in","","0","0","0","https://x.com/victor_sputra/status/1917368020646899757","1836249740952104960","victor_sputra"
"1917004934362632320","Tue Apr 29 23:57:32 +0000 2025","0","@pop_popiputri Makan Bergizi Gratis sangat penting untuk #PenuhiGiziIndonesia","1917367680857956438","","pop_popiputri","in","","0","0","0","https://x.com/YasoyaAya/status/1917367680857956438","1711917804277129216","YasoyaAya"
"1917004967048843379","Tue Apr 29 23:57:27 +0000 2025","0","@pop_popiputri Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke #PenuhiGiziIndonesia","1917367657059475550","","pop_popiputri","in","","0","0","0","https://x.com/YasoyaAya/status/1917367657059475550","1711917804277129216","YasoyaAya"
"1917005116621918280","Tue Apr 29 23:57:16 +0000 2025","0","@pop_popiputri Dukung penuh MBG untuk #PenuhiGiziIndonesia","1917367611748409483","","pop_popiputri","in","","0","0","0","https://x.com/YasoyaAya/status/1917367611748409483","1711917804277129216","YasoyaAya"
"1917005154551009355","Tue Apr 29 23:57:10 +0000 2025","0","@pop_popiputri Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia","1917367587870237135","","pop_popiputri","in","","0","0","0","https://x.com/YasoyaAya/status/1917367587870237135","1711917804277129216","YasoyaAya"
"1917366954937184470","Tue Apr 29 23:54:39 +0000 2025","0","Program Makan Bergizi Gratis wujudkan lapangan kerja baru. https://t.co/FYg2NpUKnc","1917366954937184470","https://pbs.twimg.com/media/GpvbE5VacAA6OWf.jpg","","in","","0","0","0","https://x.com/undefined/status/1917366954937184470","1458957413764141072",
"1917366631283712256","Tue Apr 29 23:53:22 +0000 2025","0","Program MBG ciptakan pergerakan ekonomi yang berkelanjutan. https://t.co/om2aO8I4IA","1917366631283712256","https://pbs.twimg.com/media/GpvayKwaYAALP3i.jpg","","in","","0","0","0","https://x.com/undefined/status/1917366631283712256","1458957413764141072",
"1917366557547848136","Tue Apr 29 23:53:04 +0000 2025","0","Makanan sehat dari Program MBG membantu mencegah stunting https://t.co/GWclgysepz","1917366557547848136","https://pbs.twimg.com/media/GpvatyWagAAOiyX.jpg","","in","","0","0","0","https://x.com/BibiMuhibin/status/1917366557547848136","1564568075554664450","BibiMuhibin"
"1917366475398250812","Tue Apr 29 23:52:45 +0000 2025","1","Apakah bisa diterapkan di semua sd? engga, makanya sebelum ngerencanain mbg dipikir dulu. Infrastruktur tiap sekoleh gimana, jarak katering dengan sekolah seberapa jauh, kredibilitas katering gmn. Jangan"" pj-nya asal ambil katering, trus kateringnya korupsi😶‍🌫️","1917366477780574535","","chiimorra","in","","0","0","0","https://x.com/chiimorra/status/1917366477780574535","995917960735670272","chiimorra"
"1917116487233667184","Tue Apr 29 23:52:11 +0000 2025","0","@kafiradikalis Selalu ada kepentingan pribadi/golongan dlm setiap program, harusnya bisa simpel. Misalnya sekolah kecil &lt;200 siswa berikan ke kantin/koperasi yg mengelola. Kalau lebih banyak bbrp kantin, biar kantin tetap beroperasi spt biasa. Dg MBG dari luar kantin mati pelan pelan","1917366333278413035","","kafiradikalis","in","","0","0","0","https://x.com/delegasiX/status/1917366333278413035","1668089108684759042","delegasiX"
"1917180117958492381","Tue Apr 29 23:51:47 +0000 2025","1","@CNNIndonesia Coba nnti pejabat nyicipin MBG duluan ya, kan yg buat kebijakan klen khususnya wowok &amp; wakilnya 😁","1917366233831465079","","CNNIndonesia","in","","0","0","0","https://x.com/krupukceker/status/1917366233831465079","1335075886228361216","krupukceker"
"1917365915236315491","Tue Apr 29 23:50:31 +0000 2025","0","Beruntunglah sang guru yang sedang berpuasa. Tapi gpplah sang kepsek keracunan dan siswa juga gak jadi menikmati MBG. Yang penting anggaran dari pemerintah tetap mengucur, dan kroni2nya rezim bisa menikmati uangnya. Bener kan, Pak @prabowo ?","1917365915236315491","","","in","","0","0","0","https://x.com/nvn_hdyt/status/1917365915236315491","1603683953546006528","nvn_hdyt"
"1917069978085523718","Tue Apr 29 23:48:09 +0000 2025","0","@txtdrimedia banyak bgt kasusnya keracunan mbg, oi ndut gw bilang nih berhenti aja programnya woi gw juga gamau adek gw keracunan yee mumpunv belom dapet mbg","1917365318537863320","","txtdrimedia","in","","0","1","0","https://x.com/XRICOYS/status/1917365318537863320","1805252678517489664","XRICOYS"
"1917365230927335438","Tue Apr 29 23:47:48 +0000 2025","0","Makanan sehat dari Program MBG membantu mencegah stunting https://t.co/FjOEd88Gps","1917365230927335438","https://pbs.twimg.com/media/GpvZgq5aYAEfwiA.jpg","","in","","0","0","0","https://x.com/KarnoKakalir/status/1917365230927335438","1566634084633559042","KarnoKakalir"
"1917364981835915314","Tue Apr 29 23:46:49 +0000 2025","0","Enaknya disebut apa kelakuan Prabowo ini sejak dia jadi presiden, jika: Townhall meeting tapi tertutup
Efisiensi tapi kabinet gembrot
Indonesia gelap katanya terang
Indonesia aman tapi preman berperan
Indonesia kuat tapi IHSG, Rp loyo
MBG agar sehat tapi keracunan Gimana, nih?","1917364981835915314","","","in","","0","1","0","https://x.com/azeth7/status/1917364981835915314","2339816280","azeth7"
"1917363962687193586","Tue Apr 29 23:42:46 +0000 2025","0","Kedepan yayasan2 yg jadi mitra MBG wajib jadi food tester ke sekolah-sekolah. Jangan cuma mau uangnya, dapet proyek trus di sub-kon ke orang lain yg beneran kerja. Minimal kalau mau duitnya harus kerja jadi food tester. Biar resiko keracunan diserap kalian.","1917363962687193586","","","in","","0","0","0","https://x.com/ellaherlany/status/1917363962687193586","93591008","ellaherlany"
"1917069978085523718","Tue Apr 29 23:41:41 +0000 2025","0","@txtdrimedia Lagi ngide bat mbg mbg ini, kalo emang mau adain mbg tuh sediain dapur di masing2 sekolah aja harusnya anjrit terus kasih dana dah tuh ke sekolahnya.","1917363690300662124","","txtdrimedia","in","","0","0","0","https://x.com/imyourhopech__/status/1917363690300662124","1342777455715569665","imyourhopech__"
"1917363586093179092","Tue Apr 29 23:41:16 +0000 2025","0","yg ngusulin mbg harus makan juga tiap hari","1917363586093179092","","","in","","0","0","0","https://x.com/chocomatcha_ice/status/1917363586093179092","847769972533116929","chocomatcha_ice"
"1917361898871480710","Tue Apr 29 23:38:40 +0000 2025","0","Tapi biasanya nanti kalopun ada inspeksi dari pejabat paling yang dikasih masih yang bagusnya tuh tandanya vendor katering MBG nya gak jujur. Emang udah cacat secara sistemik dari awal.","1917362929940455840","","fauvineyard","in","","0","0","0","https://x.com/fauvineyard/status/1917362929940455840","928064503505235968","fauvineyard"
"1917362029180117175","Tue Apr 29 23:35:05 +0000 2025","4","Pemkot Yogyakarta tidak bisa berbuat banyak terkait penghentian MBG, karena merupakan program BGN. https://t.co/JmuFTV0Hiw","1917362029180117175","","","in","","1","2","3","https://x.com/republikaonline/status/1917362029180117175","22126902","republikaonline"
"1917361936322421050","Tue Apr 29 23:34:43 +0000 2025","1","Pen Lanud Adisutjipto. Sebagai wujud dukungan terhadap program Makan Bergizi Gratis (MBG) yang dicanangkan pemerintah, Lanud Adisutjipto melalui SPPG nya mendistribusikan ratusan porsi MBG kepada siswa dan siswi tingkat KB dan TK, Selasa (29/4/2025). https://t.co/g26Ff1JPgq","1917361936322421050","https://pbs.twimg.com/media/GpvWgt2aYAEBY00.jpg","","in","","0","0","0","https://x.com/Lanud_Adi/status/1917361936322421050","1782660626579648512","Lanud_Adi"
"1917185169255219471","Tue Apr 29 23:33:37 +0000 2025","0","@DarsAlexandra1 Korban MBG...","1917361660978946514","","DarsAlexandra1","in","","0","0","0","https://x.com/ASuNarto5/status/1917361660978946514","1498474406196432898","ASuNarto5"
