"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1972637132876644552","Mon Sep 29 23:59:28 +0000 2025","0","@salam4jari Gimana kalau Program MBG ini dikhususkan untuk anak2 sekolah yg lembaga atau orangtuanya yg mendukung aja dlu, ntr kalau udah lancar ga ada kasus keracunan baru anak2 sekolah yg orang tuanya menolak boleh ikutan.","1972813508363592068","","salam4jari","in","","0","0","0","https://x.com/MamangReborn/status/1972813508363592068","1604692705472233472","MamangReborn"
"1972813416864878695","Mon Sep 29 23:59:06 +0000 2025","5","Sampai infastruktur monitoring, SDM, dan infrastruktur fisik siap untuk dimassalkan, hendaknya MBG ini dimulai saja dari daerah-daerah miskin terdahulu. Tidak perlu mengejar ""angka"" jumlah siswa yang dilayani tetapi yang harus dikejar adalah pemberian gizi yang berkualitas.","1972813416864878695","","","in","","2","2","0","https://x.com/mantriss/status/1972813416864878695","39964465","mantriss"
"1972617357702119840","Mon Sep 29 23:59:01 +0000 2025","0","@tempodotco Capekk ini mulu beritanya, kalo kata gw ya minta maaf dan gausah lanjutkan program mbg ini karena emang gabisa ngolahnya kan jatohnya malah kayak pembunuhan melalui mbg🥹","1972813397566898207","","tempodotco","in","","0","0","0","https://x.com/meltcheeseza/status/1972813397566898207","1147865890676887553","meltcheeseza"
"1972494407808266586","Mon Sep 29 23:58:49 +0000 2025","28","Makan siang gratis taruhannya nyawa 😭 https://t.co/xgetrtTY1m","1972813345788154033","","DS_yantie","in","","0","2","5","https://x.com/DS_yantie/status/1972813345788154033","1374686160748830724","DS_yantie"
"1972348903979979114","Mon Sep 29 23:58:28 +0000 2025","0","@arviansbayu @rreeere dananya darimana mas, minta ke dapur mbg gitu?","1972813259800801380","","arviansbayu","in","","0","0","0","https://x.com/ArikJez/status/1972813259800801380","127139856","ArikJez"
"1972813259792376070","Mon Sep 29 23:58:28 +0000 2025","0","Gubernur Jawa Barat, Dedi Mulyadi sependapat dengan pemikiran Mantan Gubernur DKI Jakarta, Basuki Tjahaja Purnama alias Ahok, mengenai cara merealisasikan program makan siang gratis (MBG).
#DediMulyadi #Ahok #MakanBergiziGratis https://t.co/1Vj3VpkiLz","1972813259792376070","https://pbs.twimg.com/amplify_video_thumb/1972813098995359744/img/8HocaGE8qKJMKueu.jpg","","in","","0","0","0","https://x.com/hiburansID/status/1972813259792376070","1934567104369610752","hiburansID"
"1972805635906699395","Mon Sep 29 23:58:28 +0000 2025","0","@kompascom Korban terus berjatuhan akibat MBG. Stop MBG!","1972813259045838852","","kompascom","in","","0","0","0","https://x.com/WawoHans/status/1972813259045838852","1452013841194242052","WawoHans"
"1972813191668470009","Mon Sep 29 23:58:12 +0000 2025","0","MBG program yg sangat bagus yg di gagas Pak Prabowo..tapi sayang sebagian besar pengurusnya bukan ahli di bidang makanan &amp; minuman namun pensiunan TNi .polri &amp; ORDal saja yg mengisi","1972813191668470009","","","in","","0","0","0","https://x.com/AnangS48648467/status/1972813191668470009","1505123419133661187","AnangS48648467"
"1972507077760471215","Mon Sep 29 23:57:55 +0000 2025","0","@mardigu024 Ngurusin MBG aja kacau apalagi mau urus Danantara.....","1972813120898011589","","mardigu024","in","","0","0","0","https://x.com/jokoekoutomo/status/1972813120898011589","1036170914","jokoekoutomo"
"1972811971419590950","Mon Sep 29 23:57:49 +0000 2025","0","@kompascom Menjadi program ya g sia-sia. Stop MBG!","1972813093194600881","","kompascom","in","","0","0","0","https://x.com/WawoHans/status/1972813093194600881","1452013841194242052","WawoHans"
"1972812989817630940","Mon Sep 29 23:57:24 +0000 2025","72","MBG Jika tidak evaluasi total, Bukan hanya merugikan anak anak, tapi juga membuat anak anak itu sendiri, orang tua dan guru trauma. Pemerintah sendiri juga akan dirugikan, Karena masyarakat akan menilai program ini gagal. https://t.co/cAu6LPIDr6","1972812989817630940","https://pbs.twimg.com/media/G2DW9ZKbwAA3rU_.jpg","","in","","2","16","27","https://x.com/DS_yantie/status/1972812989817630940","1374686160748830724","DS_yantie"
"1972608004148371502","Mon Sep 29 23:56:57 +0000 2025","0","@TirtoID wait bukanya kmrn ada rekrutmen yang petugas MBG yang sampe pada di didik militer itu? fungsinya mereka apa sebenarnya? gajinya setara pns bukannya?","1972812874700726362","","TirtoID","in","","0","0","0","https://x.com/someonelucky12/status/1972812874700726362","1483213458120540160","someonelucky12"
"1972502420334006764","Mon Sep 29 23:56:42 +0000 2025","1","@MurtadhaOne1 Tenang saja, kata presiden jumlah korban MBG hanya 0,0017%","1972812813170291186","","MurtadhaOne1","in","","0","0","0","https://x.com/TriNugroho031/status/1972812813170291186","1884975928125906944","TriNugroho031"
"1972518699262419366","Mon Sep 29 23:56:08 +0000 2025","0","@txtdrimedia Orang yang korupsi anggaran MBG adalah iblis","1972812669255303324","","txtdrimedia","in","","0","0","0","https://x.com/poloabukari/status/1972812669255303324","160990309","poloabukari"
"1972518699262419366","Mon Sep 29 23:55:34 +0000 2025","0","@txtdrimedia Kalo karena program MBG malah ngeracunin ribuan siswa/siswi lebih dibilang sadis dr pada penjahat pak...","1972812526980419867","","txtdrimedia","in","","0","0","0","https://x.com/HermanHabibi70/status/1972812526980419867","1537314103269548032","HermanHabibi70"
"1972812490711982570","Mon Sep 29 23:55:25 +0000 2025","0","50 Karyawan Kehilangan Kerja akibat Penutupan Dapur MBG Makassar https://t.co/HlJUJGt3Dy","1972812490711982570","","","in","","0","0","0","https://x.com/MediaVoi/status/1972812490711982570","1578222594","MediaVoi"
"1972812481711202376","Mon Sep 29 23:55:23 +0000 2025","0","Knp jd gedean ngawasi mbg ama gaji nya?","1972812481711202376","","","in","","0","0","0","https://x.com/downie_tea/status/1972812481711202376","95898825","downie_tea"
"1972812472706076792","Mon Sep 29 23:55:21 +0000 2025","0","Entah sudah hari ke berapa ratus, keracunan MBG kok masih terjadi, ya.. Padahal, sudah ditangisi secara meraung-raung kayak motor knalpot brong oleh Bu Nanik Deyang, tapi kok keracunan masih saja terjadi ya.. Aku kirain raungan dari Wakil Kepala BGN bisa jadi solusi jitu, lho.. https://t.co/ZWyn0Le1ys","1972812472706076792","https://pbs.twimg.com/ext_tw_video_thumb/1972812008421797888/pu/img/ENgGWmvF7TA_sTF-.jpg","","in","","0","0","0","https://x.com/ruhulanakgaul/status/1972812472706076792","1680058301269282816","ruhulanakgaul"
"1972812441206788362","Mon Sep 29 23:55:13 +0000 2025","1","Tidakkah lbh bijak disetop dulu , evaluasi supaya tifak sebagian yg menginkan MBG ?
Negeri KESATUAN bukan KESEBAGIAN kan?
Hindari perpecahan dg membiarkan muncul pro dan kontra atas kebijakan.","1972812441206788362","","","in","","0","0","0","https://x.com/amelcewaw/status/1972812441206788362","1661041817138368512","amelcewaw"
