"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1981148543655301264","Wed Oct 22 23:59:55 +0000 2025","0","Pembagian MBG di SMPN 33 Banjarmasin Disetop, Kepsek : Sampai Ada Hasil uji Lab https://t.co/itx4rmc8gl lewat @tribunnews","1981148543655301264","","","in","","0","0","0","https://x.com/banjarmasinpost/status/1981148543655301264","65639033","banjarmasinpost"
"1981148481457959197","Wed Oct 22 23:59:40 +0000 2025","0","Polrestabes Palembang Berbagi Makan Siang Gratis Melalui Polsek Kemuning Polrestabes Palembang melalui Polsek Kemuning kembali melaksanakan program sosial Makan Siang Gratis dengan membagikan paket nasi kepada masyarakat yang membutuhkan. https://t.co/yOcFwsDzb0","1981148481457959197","","","in","","0","1","0","https://x.com/polseksako_plg/status/1981148481457959197","1101695206582214656","polseksako_plg"
"1980872407775891798","Wed Oct 22 23:57:40 +0000 2025","0","@Hallobayyy Bagiin MBG","1981147976941879660","","Hallobayyy","in","","0","0","0","https://x.com/yblearntorock/status/1981147976941879660","150594045","yblearntorock"
"1981147449860444518","Wed Oct 22 23:55:34 +0000 2025","0","Bahas Stunting, Kemendukbangga Lakukan Pendataan, Sekaligus Edukasi MBG 3B https://t.co/y8aDkLywbs","1981147449860444518","","","in","","0","0","0","https://x.com/venomenadotcom/status/1981147449860444518","522217473","venomenadotcom"
"1981147446005944485","Wed Oct 22 23:55:33 +0000 2025","0","di masa kecilku kami pake balungan kambing, bukan ayam. kami sama skl tak pernah beli dagingnya.
begitulah cara orang miskin berjuang. seandainya MBG dikelola dg baik dan tepat sasaran, bagus skl. keluarga dg keuangan pas2an butuh itu. sayangnya lbh byk sekadar proyek.","1981147446005944485","","","in","","0","3","0","https://x.com/dhenokhastuti/status/1981147446005944485","191503807","dhenokhastuti"
"1981049289666417003","Wed Oct 22 23:54:12 +0000 2025","0","@barengwarga Template twitnya
part 1: mengakui ada masalah
Part 2: melebih2 manfaat MBG
Part 3: meyakinkan kalau masalah tadi pasti akan diselesaikan, dan karena itu MBG tetap lanjut
Part final: #LanjutkanMBG --&gt; ini juga buat ngeklaim ke majikan","1981147106422510011","","barengwarga","in","","0","0","0","https://x.com/si4riNew/status/1981147106422510011","1507769095152103431","si4riNew"
"1981049289666417003","Wed Oct 22 23:53:58 +0000 2025","0","@barengwarga WKWKWKWKW OH INI YG DIBAHAS DOSEN GUE ANJRITTTTT. ""kalian gaada yg direcruit buat jadi buzzer mbg kan?""","1981147046586548700","","barengwarga","in","","0","0","0","https://x.com/mieyamindepok/status/1981147046586548700","1842535586688892929","mieyamindepok"
"1980945476490015012","Wed Oct 22 23:53:57 +0000 2025","0","@BebySoSweet MBG jgn dihapus tp khusus kan ke siswa yg tdk mampu yg srg menahan lapar saat bersekolah..","1981147041364660732","","BebySoSweet","in","","0","3","0","https://x.com/nusanjaya01/status/1981147041364660732","1599215705412448256","nusanjaya01"
"1981146923240477019","Wed Oct 22 23:53:29 +0000 2025","66","Kenapa MBG gak akan dihentikan:","1981146923240477019","","","in","","0","5","39","https://x.com/SoundOfYogi/status/1981146923240477019","93882850","SoundOfYogi"
"1980866923937378476","Wed Oct 22 23:53:26 +0000 2025","0","@txtdrimedia bukannya santap pembegal dan maling, malah santap mbg","1981146913501302968","","txtdrimedia","in","","0","1","0","https://x.com/boolnaruto/status/1981146913501302968","1965985408988205056","boolnaruto"
"1981146787386970322","Wed Oct 22 23:52:56 +0000 2025","0","Bahas Stunting, Kemendukbangga Lakukan Pendataan, Sekaligus Edukasi MBG 3B https://t.co/IfhjbiA5pY","1981146787386970322","","","in","","0","0","0","https://x.com/Nratas1/status/1981146787386970322","1019619353694633984","Nratas1"
"1981146631551799391","Wed Oct 22 23:52:19 +0000 2025","1","Herman Yoku dukung program MBG di Papua #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/2tGlWGt5lk","1981146631551799391","https://pbs.twimg.com/media/G35yXLpWwAAyKE2.jpg","","in","","0","0","0","https://x.com/Papuaterkini_co/status/1981146631551799391","1775536487343464448","Papuaterkini_co"
"1981146534013259825","Wed Oct 22 23:51:56 +0000 2025","1","Dukung program makan bergizi gratis #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/2UJX9L61x4","1981146534013259825","https://pbs.twimg.com/media/G35yReSWUAAKnhF.jpg","","in","","0","0","0","https://x.com/Papuaterkini_co/status/1981146534013259825","1775536487343464448","Papuaterkini_co"
"1981146426567712865","Wed Oct 22 23:51:30 +0000 2025","1","Makan bergizi gratis meningkatkan konsentrasi anak dalam belajar di sekolah #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/QuY2f7z4KA","1981146426567712865","https://pbs.twimg.com/media/G35yLLbXkAAQOm8.jpg","","in","","0","0","0","https://x.com/Papuaterkini_co/status/1981146426567712865","1775536487343464448","Papuaterkini_co"
"1980272081230258641","Wed Oct 22 23:51:12 +0000 2025","0","@Laliza Seriusan seorang Laliza ngantri mbg..?","1981146349048648197","","Laliza","in","","0","0","0","https://x.com/Byeopn/status/1981146349048648197","2426092734","Byeopn"
"1980951005434110308","Wed Oct 22 23:51:10 +0000 2025","21","@mhaddadksa @B3doel___ Tp udh gk bs kita sebut Prabsky blunder mengingat ada Buna Teddy yg sok cantik ngefilterin kabar huru-hara Indonesia. Gue curiga udah berapa banyak korban manusia keracunan MBG basi, pasti dia gatau angka pastinya","1981146343436611743","","mhaddadksa","in","","0","1","0","https://x.com/txtdarinandhito/status/1981146343436611743","322478653","txtdarinandhito"
"1981146318845464926","Wed Oct 22 23:51:04 +0000 2025","1","Program MBG membantu mencegah stunting pada anak-anak #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/Pm3FV6rd1r","1981146318845464926","https://pbs.twimg.com/media/G35yE_zXIAAEzxj.jpg","","in","","0","0","0","https://x.com/Papuaterkini_co/status/1981146318845464926","1775536487343464448","Papuaterkini_co"
"1980946968835948649","Wed Oct 22 23:50:03 +0000 2025","0","@Northernseaaa73 Siap penyembah MBG yg paling suci","1981146059171910029","","Northernseaaa73","in","","0","0","0","https://x.com/rosyid852000/status/1981146059171910029","1034593374894845952","rosyid852000"
"1980946968835948649","Wed Oct 22 23:49:11 +0000 2025","0","@Northernseaaa73 Pak Presiden @prabowo tolong perintahkan @bpkri @KPK_RI @KejaksaanRI mengusut tuntas dana MBG demi anak-anak yg putus sekolah https://t.co/Jub9jHMSby","1981145843442077940","https://pbs.twimg.com/media/G35xon2XUAEGrkm.jpg","Northernseaaa73","in","","0","0","0","https://x.com/BryokAceh/status/1981145843442077940","719084961039421440","BryokAceh"
"1980954666033873063","Wed Oct 22 23:48:18 +0000 2025","0","@shiva3032854884 Astagfirullah. Itu gurunya habis sarapan MBG apa gimana sih😑","1981145621919912165","","shiva3032854884","in","","0","0","0","https://x.com/loafbre02139977/status/1981145621919912165","1552275713406877697","loafbre02139977"
"1980945476490015012","Wed Oct 22 23:48:09 +0000 2025","4","@BebySoSweet MBG SEBUAH PROGRAM BELUM WAKTUNYA....JADI SALAH SASARAN TIDAK TEPAT SASARAN. PROGRAM YANG TIDAK ADA KAJIAN BERBASIS MANAJEMEN RESIKO....PRABOWO SEGERA HENTIKAN KARENA PROGRAM INI JADI MALAPETAKA.","1981145582254379336","","BebySoSweet","in","","0","11","0","https://x.com/ahlinaceh001/status/1981145582254379336","1750516522056101888","ahlinaceh001"
"1980946968835948649","Wed Oct 22 23:47:33 +0000 2025","1","@Northernseaaa73 MBG maenan opung saat ini. Paham kelen","1981145430991032420","","Northernseaaa73","in","","0","0","0","https://x.com/nonayenaje59948/status/1981145430991032420","1716226984114855936","nonayenaje59948"
"1980980724682694682","Wed Oct 22 23:45:14 +0000 2025","1","@salam4jari Apapun masalahnya MBG solusinya. Semua bermula dari dapur....","1981144847819128981","","salam4jari","in","","0","8","0","https://x.com/pradasami/status/1981144847819128981","170572645","pradasami"
"1980810150576587069","Wed Oct 22 23:45:00 +0000 2025","0","@lutfithe13th @drnewstwit Kalo ada jga dibilang bukan karena mbg nya, ada penyakit lain😌","1981144791749648508","","lutfithe13th","in","","0","0","0","https://x.com/Naizarusama/status/1981144791749648508","131637345","Naizarusama"
"1980945476490015012","Wed Oct 22 23:44:53 +0000 2025","1","@BebySoSweet MBG utk Pendukung Penguasa https://t.co/OWkHAv0wjc","1981144760648945909","https://pbs.twimg.com/media/G35wpk_X0AAo_TJ.jpg","BebySoSweet","in","","0","0","0","https://x.com/BryokAceh/status/1981144760648945909","719084961039421440","BryokAceh"
"1981144640637325422","Wed Oct 22 23:44:24 +0000 2025","0","KENAPA MBG 😭😭😭","1981144640637325422","","","in","","0","0","0","https://x.com/chocolattge/status/1981144640637325422","2255382061","chocolattge"
"1981144276974391443","Wed Oct 22 23:42:58 +0000 2025","0","Buah MBG","1981144276974391443","","","in","","0","0","0","https://x.com/satogula/status/1981144276974391443","1812316162639953920","satogula"
"1980876777703485609","Wed Oct 22 23:41:11 +0000 2025","0","@ARSIPAJA .. kok polisi urusan MBG, bukannya masih banyak PR yg harus dibenahi?","1981143827730878841","","ARSIPAJA","in","","0","0","0","https://x.com/ElgeJohan/status/1981143827730878841","1745371630837305344","ElgeJohan"
"1981143482715529431","Wed Oct 22 23:39:48 +0000 2025","0","Video: Geger Plester Bekas Ada di Menu MBG Sukabumi, SPPG Minta Maaf https://t.co/qltvwTSoSB","1981143482715529431","","","in","","0","0","0","https://x.com/20detik/status/1981143482715529431","598959076","20detik"
"1980939818248081556","Wed Oct 22 23:38:00 +0000 2025","0","@Jateng_Twit Seharusnya semua MBG aja milik mereka jd masyarakat jd penonton aja","1981143027159879704","","Jateng_Twit","in","","0","0","0","https://x.com/Dhedy_Pro/status/1981143027159879704","2311589054","Dhedy_Pro"
"1981142256590680445","Wed Oct 22 23:34:56 +0000 2025","0","Ini yang Bikin Terkejut Tim Riset Dirty Vote 2 Soal Proyek MBG!! #reset... https://t.co/Ky10qRPUj9 via @YouTube","1981142256590680445","","","in","","0","0","0","https://x.com/DietaAgus/status/1981142256590680445","1844635873503215616","DietaAgus"
"1981028633788526972","Wed Oct 22 23:34:01 +0000 2025","0","@Jsooyeon @xsehunooh @FilesD9 Padahal maknae itu juga jadi mbg.","1981142027653042445","","Jsooyeon","in","","0","0","0","https://x.com/Kyungzoh/status/1981142027653042445","2479111063","Kyungzoh"
"1980992572769054797","Wed Oct 22 23:33:24 +0000 2025","0","@dewdoou @tanyakanrl Guru dapet mbg juga kah?","1981141870941237307","","dewdoou","in","","0","4","0","https://x.com/chubyl_/status/1981141870941237307","1271636886004461568","chubyl_"
"1981141468497793339","Wed Oct 22 23:31:48 +0000 2025","1","Kata RG, yg diingat ( diinginkan ) saat ini bukan MBG, bukan perumahan, bukan korupsi kereta cepat, tapi Kapan Jokowi DIHUKUM. Pendapat anda? https://t.co/njhwUg1QK3","1981141468497793339","https://pbs.twimg.com/ext_tw_video_thumb/1981141257658241024/pu/img/tPOdU0QL4X-t9pXP.jpg","","in","","0","0","0","https://x.com/HendZiddane/status/1981141468497793339","1639157189792378882","HendZiddane"
"1981141108899107009","Wed Oct 22 23:30:22 +0000 2025","0","Pemkab Jayapura Dorong Pangan Lokal Isi Program Makan Bergizi Gratis https://t.co/p01wfB3z6Q ..","1981141108899107009","","","in","","0","0","0","https://x.com/eveertth/status/1981141108899107009","1483452624582381569","eveertth"
"1980980724682694682","Wed Oct 22 23:29:58 +0000 2025","0","@salam4jari Mereka juga tergiur dana mbg yang besar, per porsi bisa untung sampe 3k","1981141007489282471","","salam4jari","in","","0","0","0","https://x.com/tRawDam/status/1981141007489282471","1161644216209985536","tRawDam"
"1979732355083538559","Wed Oct 22 23:27:49 +0000 2025","0","@kewnho Keracunan mbg is reaaal","1981140465086058670","","kewnho","in","","0","2","0","https://x.com/keonhc/status/1981140465086058670","206955298","keonhc"
"1980616558427906052","Wed Oct 22 23:27:30 +0000 2025","1","@LeonardoChandr2 @txtdrimedia Tidak, anggaran utk rumah pensiun ini seharusnya sdh sejak 2017 diberikan tp br direalisasikan 2023 utk pengadaannya. Dan MBG itu jika blm ada perubahan sumber anggarannya berasal dari alokasi dana pendidikan (alokasi dana pendidikan adalah 20% dari APBN).","1981140385155207615","","LeonardoChandr2","in","","0","1","0","https://x.com/Orcinus_Orca15/status/1981140385155207615","1160490445593403392","Orcinus_Orca15"
