"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1961565144754069956","Fri Aug 29 23:59:50 +0000 2025","1","@cureshanti0118 reaall, mbg mbg apa dah mereka aja ngasi makan anak anak pake susu milku 3 rebu","1961579577219961028","","cureshanti0118","in","","0","0","0","https://x.com/lombasihirlagi/status/1961579577219961028","1892085745789304834","lombasihirlagi"
"1961395946673012857","Fri Aug 29 23:59:41 +0000 2025","0","@worksfess Leave nder. Emang udah pasti di gaji? Orang MBG aja masih di tanggung uang yang masak kok","1961579538607214807","","worksfess","in","","0","0","0","https://x.com/readsbyaul/status/1961579538607214807","1683504388609036288","readsbyaul"
"1961574061227790633","Fri Aug 29 23:57:22 +0000 2025","0","@mangojuchuji memang dipelihara untuk tetap bodoh kak. kaya bayi kan rewel kalo laper, diam setelah dikasih makan, udah kenyang tidur deh😌 apalagi kemaren promosinya MBG, siapa yg tertarik dg kata gratis? lahirlah pemikiran “masa kita mau ngelawan orang yg ngasih kita makan sih?”","1961578958111347164","","mangojuchuji","in","","0","0","0","https://x.com/redcustardapple/status/1961578958111347164","797815356500783106","redcustardapple"
"1961578864972546339","Fri Aug 29 23:57:00 +0000 2025","0","Cegah Keracunan MBG Berulang, Ini yang Akan Dilakukan SPPG di Sleman
https://t.co/lyRii6TsJw","1961578864972546339","","","in","","0","0","0","https://x.com/Harian_Jogja/status/1961578864972546339","118371948","Harian_Jogja"
"1961360715333472645","Fri Aug 29 23:55:32 +0000 2025","7","@BagussPermana @updatesjekeyti Eh tai. Dari awal 02 jabat tuh udah masalah. Yg dpr ini puncaknya aja. Lo merem apa gmn gak liat masalah indo dari awal2 02? Mbg keracunan dll. Bahkan dr jaman jokowi udh banyak masalah. Btw yg naikin gaji dpr jg itu presiden","1961578495597027778","","BagussPermana","in","","0","1","0","https://x.com/zer0man1407/status/1961578495597027778","1826401278316216322","zer0man1407"
"1961578475925684374","Fri Aug 29 23:55:27 +0000 2025","0","Lol semalem prof w nanya soal ikn terus w bilang gajadi prof duitnya buat mbg😂","1961578475925684374","","","in","","0","0","0","https://x.com/rahmadhani/status/1961578475925684374","42173892","rahmadhani"
"1961578006440468810","Fri Aug 29 23:53:35 +0000 2025","1","martin juhoon keonho seonghyeon dpet mbg kah, jgn lupa yareu","1961578006440468810","","","in","","0","1","0","https://x.com/martinprodigys/status/1961578006440468810","1944858905156464640","martinprodigys"
"1961577750411780169","Fri Aug 29 23:52:34 +0000 2025","2","Haa gene mbien mbok coblos. Wis dikandani awit kampanye semacam program MBG itu ibarat nguyahi segoro kok yo nekat mbok coblos. https://t.co/tqMyFE8kST","1961577750411780169","https://pbs.twimg.com/media/GzjskQDbkAUK6Zq.jpg","","in","","0","0","0","https://x.com/ekakunjeri/status/1961577750411780169","581492324","ekakunjeri"
"1961577567787593751","Fri Aug 29 23:51:51 +0000 2025","0","Forever nyalahin 02 voters karena inilah akibat pilihan lu. Dongo🫵🏻
Kalo anis/ganjar jadi presiden setidaknya gaada kebijakan sedongo naikin gaji pejabat biar gak korup atau mbg itu. Dongo🫵🏻🫵🏻","1961577567787593751","","","in","","0","0","0","https://x.com/amphoreuse/status/1961577567787593751","1331514816482066433","amphoreuse"
"1961284675999060143","Fri Aug 29 23:51:11 +0000 2025","1","@ubegebe1 Awal ketidakpastian ekonomi karena prabowo memaksakn program Danaantara dan MBG, daerah2 perputaran ekonominya masih banyak mengandalkan APBD dan APBN. Hanya prabowo ahli mengalihkan isu.akibat kondisi ekonomi buruk akibat kebijakan prabowo yg disalahkan DPR dan menteri kabinet.","1961577401919685067","","ubegebe1","in","","0","0","0","https://x.com/tepikirikanan/status/1961577401919685067","918449358109999104","tepikirikanan"
